title,artist,year,spotify_url
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer, Travis Scott, Camila Cabello, Quavo",2017,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH
Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",2018,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
I Fall Apart,Post Malone,2016,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
Congratulations,"Post Malone, Quavo",2016,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
One More Time - Radio Edit,Daft Punk,2006,https://open.spotify.com/track/0ijhkvBpA7OBlY4clWSUZw
Skinny Love,Birdy,2011,https://open.spotify.com/track/2hRMHB4ZEYrCBM0d0vVEdq
Monster Mash,"Bobby ""Boris"" Pickett",1962,https://open.spotify.com/track/6GmL39a9OazWtyMkAbJz7v
"Eat, Sleep, Rave, Repeat (feat. Beardyman) - Calvin Harris Remix","Fatboy Slim, Beardyman, Calvin Harris",2013,https://open.spotify.com/track/2GCsYctOUCAwVErfED8hXh
Better Off Alone - 1999 Original Hit Radio,Alice DJ,2011,https://open.spotify.com/track/48gBfTRel9fajeev7tmLpo
Somebody To Love - Remastered 2011,Queen,1976,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
Human,The Killers,2008,https://open.spotify.com/track/0McuGBXkEVz9Yq5gui4A7c
Secrets,P!nk,2017,https://open.spotify.com/track/4qCgKKXa3CF6CzEDLW6vTt
Back Home,Andy Grammer,2014,https://open.spotify.com/track/2GsZYeL8grRgWahecjjTD4
At Last,Etta James,1960,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx
Better - Remastered,The Screaming Jets,1999,https://open.spotify.com/track/6VtSR2Nw3IozhsRmsKzIET
Bad Medicine,Bon Jovi,1988,https://open.spotify.com/track/72hcFp4tYkd3dbNA9dZ3Pv
Rapper's Delight - Single Version,The Sugarhill Gang,2010,https://open.spotify.com/track/0tm6gsXe0LSm9zeSspyMQu
Ante Up (Robbin Hoodz Theory),M.O.P.,2000,https://open.spotify.com/track/550JPXXPgjr1xqxtKIaX6b
Move Bitch,"Ludacris, Mystikal, I-20",2002,https://open.spotify.com/track/0LyZGZEZcFqpeF8bAfx3v0
Beyond the Sea,Bobby Darin,2004,https://open.spotify.com/track/2EIaO5knwUA3F2qnf9LV3S
Young Blood,The Naked And Famous,2010,https://open.spotify.com/track/25nzKGDiua1lE9Qo5V19GL
What Lovers Do (feat. SZA),"Maroon 5, SZA",2018,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
Turning Japanese,The Vapors,1996,https://open.spotify.com/track/30cHDhxUqgnHq78hv5UjMx
Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",2014,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
Shut 'Em Up,"Manfred Mann, Public Enemy, The Prodigy",2015,https://open.spotify.com/track/2LaJ4hyf9DHiq7FeHmTSw7
Motor's Too Fast,James Reyne,1992,https://open.spotify.com/track/3MQoSgLK3svGERAwM5bLYS
Fox on the Run - Single Version,Sweet,2000,https://open.spotify.com/track/2fpKkOzGcJ1tnBDnu8kJmp
Lose Control (feat. Ciara & Fat Man Scoop),"Missy Elliott, Ciara, Fatman Scoop",2005,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI
Lemon,"N.E.R.D, Rihanna, Pharrell Williams",2017,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS
Mas Que Nada,"Sérgio Mendes, Black Eyed Peas",2006,https://open.spotify.com/track/6U7GUjtamt2P0LcFod1dBT
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",Glenn Frey,2018,https://open.spotify.com/track/0PXw9NKvolWTo7U9JkNzmc
Love On Top,Beyoncé,2011,https://open.spotify.com/track/1z6WtY7X4HQJvzxC4UgkSf
Would I Lie to You? - Remastered Version,"Eurythmics, Annie Lennox, Dave Stewart",1985,https://open.spotify.com/track/1lJZSsMoWEbrgaY6CxPMf8
Antmusic,Adam & The Ants,2004,https://open.spotify.com/track/6YuV6TkUL0Y3jI6QW9vaLD
Out Of Mind Out Of Sight,Models,1985,https://open.spotify.com/track/1tFgbvRzyEaIhnVRqCwJy9
I Want to Know What Love Is - 1999 Remaster,Foreigner,1984,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl
Counting The Beat,The Swingers,1981,https://open.spotify.com/track/6uA1FgFbQkI6L6BvOOmx3x
99 Luftballons,Nena,1984,https://open.spotify.com/track/6HA97v4wEGQ5TUClRM0XLc
You Got It (The Right Stuff),New Kids On The Block,1988,https://open.spotify.com/track/4buDeg67vos7KP1yHrS9wl
Perfect,Fairground Attraction,1997,https://open.spotify.com/track/3ZqGaV6I9FgRureoCBPzuF
"Get Outta My Dreams, Get into My Car",Billy Ocean,1988,https://open.spotify.com/track/3v8vsQfMQio7ohYqFrEsaZ
Dirty Talk,Wynter Gordon,2010,https://open.spotify.com/track/6IAfQUFWaQdqoTz0P1jk9W
Renegades,X Ambassadors,2015,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
You Keep Me Hangin On,Kim Wilde,1986,https://open.spotify.com/track/1wEeNtO7z41aUqC80shxqK
My Style,"Black Eyed Peas, Justin Timberlake, Timbaland",2005,https://open.spotify.com/track/4X76j1maXUPutHtrb9cGnL
Price Of Fame,"360, Gossling",2014,https://open.spotify.com/track/67y1X9nuRdw9AUzJFMI1Lb
Extreme Ways,Moby,2002,https://open.spotify.com/track/2OnqLGs0xZvr8ZNzWJELGo
Kids - 2004 Mix / Radio Edit,"Robbie Williams, Kylie Minogue",2010,https://open.spotify.com/track/3YvOA99CCufCe3hThdqaa5
Blessings,"Big Sean, Drake",2015,https://open.spotify.com/track/4E92bmgFiHxvy2SNjXjC3b
Praise You - Radio Edit,Fatboy Slim,2006,https://open.spotify.com/track/2tn9zXqIZJbgL1swqwOktz
"Right Here, Right Now",Fatboy Slim,1998,https://open.spotify.com/track/0qnqsfFYgBo0sPHM2JmfTq
Dancin (feat. Luvli) - Krono Extended Remix,"Aaron Smith, Krono, Luvli",2015,https://open.spotify.com/track/5o97IsOGSYy67xqIxSprpL
Restless Year,Ezra Furman,2015,https://open.spotify.com/track/3RuP8h1SFy5oJtBMsJecbs
Because I’m Me,The Avalanches,2016,https://open.spotify.com/track/3f3HHRPF5vAo90GwdpDMaQ
Blister in the Sun - 2002 Remastered Version,Violent Femmes,1983,https://open.spotify.com/track/5TM2eqdzfWPHklI7YnBmsD
Can't Believe It (feat. Pitbull),"Flo Rida, Pitbull",2013,https://open.spotify.com/track/1kxyZ2SpflM1ogD0B5hgfX
Push The Feeling On - Mk Mix 95,"Nightcrawlers, MK",1995,https://open.spotify.com/track/6KlfxIZBWVmKjrAV4Y2E5U
"Rhythm Is A Dancer - 7"" Edit",SNAP!,1992,https://open.spotify.com/track/4RADreHMvMkZwsPgPr9z5c
Show Me Love,Robin S,1993,https://open.spotify.com/track/4t0UsYzmmmZRMTWn77jiGF
Believe,Cher,1998,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR
Here Comes the Hotstepper - Heartical Mix,"iNi Kamoze, Salaam Remi",1994,https://open.spotify.com/track/3QRM0qZB7oMYavveH0iEqx
Weapon Of Choice (feat. Bootsy Collins) - Remastered Version,"Fatboy Slim, Bootsy Collins",2006,https://open.spotify.com/track/3qs3aHNUcqFGv7jMYJJCYa
More Than a Feeling,Boston,1976,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF
Like This (feat. Iyaz),"Jessica Mauboy, Iyaz",2010,https://open.spotify.com/track/2E1mA6mufu9Wi8fjolSQTO
Scar,Missy Higgins,2004,https://open.spotify.com/track/0Xxww5aUyamJlEm8GkP21i
Flaunt It - Radio Edit,"TV Rock, Seany B",2006,https://open.spotify.com/track/2G6ovzv7TOm8lZL1kQlYi8
Welcome to My Life,Simple Plan,2004,https://open.spotify.com/track/10rChmECwPcvTTj4w07hq4
Enter Sandman,Metallica,1991,https://open.spotify.com/track/5sICkBXVmaCQk5aISGR3x1
Sad But True,Metallica,1991,https://open.spotify.com/track/1PhLYngBKbeDtdmDzCg3Pb
The Girl Is Mine,99 Souls,2016,https://open.spotify.com/track/2cNCaMkur4qF0lNwJWBf6b
Change Your Life,"Far East Movement, Sidney Samson, Flo Rida",2012,https://open.spotify.com/track/7kalZb3oAzmIwMaZu2fuHY
Happy Together (feat. Ray Toro),"Gerard Way, Ray Toro",2019,https://open.spotify.com/track/0n0XAmYCMWlzj3W9VdMejw
Old Town Road,Lil Nas X,2019,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
I Like To Move It,will.i.am,2008,https://open.spotify.com/track/1VQ2FdkDQ6CnoxxIIomVWK
Video Killed The Radio Star,The Buggles,1980,https://open.spotify.com/track/7o7E1nrHWncYY7PY94gCiX
Adventure of a Lifetime,Coldplay,2015,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
Time After Time,Cyndi Lauper,2014,https://open.spotify.com/track/1Jj6MF0xDOMA3Ut2Z368Bx
Pour Some Sugar On Me - Remastered 2017,Def Leppard,1987,https://open.spotify.com/track/0PdM2a6oIjqepoEfcJo0RO
Murder On The Dancefloor,Sophie Ellis-Bextor,2002,https://open.spotify.com/track/0ndXb2CwhrqtyHK6o6eVNd
bellyache,Billie Eilish,2017,https://open.spotify.com/track/1OSGrqgpxK9CX5jVvUf0qW
bad guy,Billie Eilish,2019,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
(I Can't Get No) Satisfaction - Mono,The Rolling Stones,1965,https://open.spotify.com/track/2PzU4IB8Dr6mxV3lHuaG34
Old Time Rock & Roll,Bob Seger,1978,https://open.spotify.com/track/1lhpxZT57yw5toGJtt8fGE
Should I Stay or Should I Go - Remastered,The Clash,1982,https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
London Calling - Remastered,The Clash,1979,https://open.spotify.com/track/5jzma6gCzYtKB1DbEwFZKH
Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,1978,https://open.spotify.com/track/5YUJMvTg4AWHKjqQidTsGK
Sunlight,Modestep,2013,https://open.spotify.com/track/03m6VWnRRsK4IFtzFOUjdD
Because I Got High,Afroman,2008,https://open.spotify.com/track/5fFAQuJrr8eYHmsD00EZOd
The Sound of Silence,Disturbed,2015,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi
Ruby,Kaiser Chiefs,2007,https://open.spotify.com/track/0N5x5UmYcbBeHFJtCCqf62
Genghis Khan,Miike Snow,2016,https://open.spotify.com/track/6MDijuuArPJv1vbp7K1x3f
Fast Car,Tracy Chapman,1988,https://open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo
Weak,AJR,2017,https://open.spotify.com/track/5eyjpDkuDAINQSy4KcLjfx
Hoedown Throwdown,Miley Cyrus,2009,https://open.spotify.com/track/6ntkwU1MhehTKgx4BWxX3f
Paralyzer,Finger Eleven,2007,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
Born To Be Wild,Steppenwolf,1968,https://open.spotify.com/track/63OFKbMaZSDZ4wtesuuq6f
"Bad Case Of Loving You (Doctor, Doctor)",Robert Palmer,2007,https://open.spotify.com/track/6bWDOgKttpDBZzrGaAQs6Y
Out of mind Out of sight,Models,2006,https://open.spotify.com/track/4XEVvgikMAHoWN5VafyLBp
Hit Me With Your Best Shot - 1999 Digital Remaster,Pat Benatar,1999,https://open.spotify.com/track/7nrtHjt4Vk4Z5jMHOwaS8F
Shine,Shannon Noll,2005,https://open.spotify.com/track/672uPLDAVUmeCOh0UD128y
Mrs. Robinson,The Lemonheads,1992,https://open.spotify.com/track/3UNr9baVQg513GLBGyHSP4
Don't Change,INXS,1982,https://open.spotify.com/track/3W5V3fnZGcWb1EPSspF7lW
Mia Khalifa,iLOVEFRiDAY,2018,https://open.spotify.com/track/3B9vJvi2Z6ws4wjNTQMYAc
Ding Dong Song - Radio Edit,Günther,2004,https://open.spotify.com/track/3i3P1mGpV9eRlfKccjDjwi
"Gonna Fly Now - Theme From ""Rocky""",Bill Conti,1976,https://open.spotify.com/track/7iXYRR70wewzVYzWScm99j
Misirlou,Dick Dale,2013,https://open.spotify.com/track/7fC9Hp9RFSDNpgRnSY2Ahj
"Playing with the Boys - From ""Top Gun"" Original Soundtrack",Kenny Loggins,1999,https://open.spotify.com/track/5mQYBoGU3BOAqiFq54b51i
Dilemma,"Nelly, Kelly Rowland",2002,https://open.spotify.com/track/0ARK753YaiJbpLUk7z5yIM
Lady - Hear Me Tonight,Modjo,2001,https://open.spotify.com/track/49X0LAl6faAusYq02PRAY6
"Maniac - From ""Flashdance"" Soundtrack",Michael Sembello,2007,https://open.spotify.com/track/4jqCold0GXW9c40QyOGD8S
Kush - Main,"Dr. Dre, Snoop Dogg, Akon",2010,https://open.spotify.com/track/1U8Ho1nOzKXYDvfigOuHG4
My Way (feat. Monty),"Fetty Wap, Monty",2015,https://open.spotify.com/track/7KFEIFuxnRRIRqN065WKTu
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Grandmaster Melle Mel, Grandmaster Caz, Kool Moe Dee, Eric Nally",2016,https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0
Remind Me to Forget,"Kygo, Miguel",2017,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
Big And Chunky,will.i.am,2008,https://open.spotify.com/track/6L0HFu7LruQpQ8PHSIZiEN
Feelin' Myself,"will.i.am, Miley Cyrus, French Montana, Wiz Khalifa, Mustard",2013,https://open.spotify.com/track/26XUAwGZqQEyy8Ubhtj4kq
Healing Hands,Conrad Sewell,2019,https://open.spotify.com/track/5NFkxKc6RO3qGuCdyVvKJb
Paradise,George Ezra,2018,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
Barcelona,George Ezra,2014,https://open.spotify.com/track/1yJZwBqTyGTB7mz8nZyiel
If I Could Turn Back Time,Cher,1989,https://open.spotify.com/track/0eHZ7dpv4iT7bMEYDoILIa
Too Many Times,Mental As Anything,1979,https://open.spotify.com/track/1O1ZV7eutpuHYNvuzaUwqz
Start Me Up,The Rolling Stones,1981,https://open.spotify.com/track/6ml6iL8HUdQKgtMaehAZc8
When We Stand Together,Nickelback,2011,https://open.spotify.com/track/4bCOAuhvjsxbVBM5MM8oik
Act Yr Age,Bluejuice,2011,https://open.spotify.com/track/3HLicjnTcxTyykFvlHJxd7
From The Sea,Eskimo Joe,2004,https://open.spotify.com/track/1GR1U3xkN1gf8dzvcyGxfa
I'm Good,Wafia,2018,https://open.spotify.com/track/5Qlsugh2ZVlaOgPSHpI8D7
Better Together,"Hayden James, Running Touch",2018,https://open.spotify.com/track/5vuQqO6halvU7BsGR5Dozk
Foreign Land,Eskimo Joe,2009,https://open.spotify.com/track/0UUQkbfJlEa5qnsC3XHQ45
Bad Boys (Theme from COPS),Inner Circle,2010,https://open.spotify.com/track/0qeKzbUsW0V4ZWRJrHNiD3
She Don't Know She's Beautiful,Sammy Kershaw,1993,https://open.spotify.com/track/2oyS4THTUzUxT2lnHGzzIr
All Time Low,Jon Bellion,2016,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
High Hopes,Panic! At The Disco,2018,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
This Is Gospel,Panic! At The Disco,2013,https://open.spotify.com/track/3yZQk5PC52CCmT4ZaTIKvv
Lalala,"Y2K, bbno$",2019,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
Woah,"KRYPTO9095, D3Mstreet",2019,https://open.spotify.com/track/4EyBZN8AmXr8W1HR4vWumN
Hope,XXXTENTACION,2018,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
Powerglide (feat. Juicy J) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",2018,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
changes,XXXTENTACION,2018,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
SAD!,XXXTENTACION,2018,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
Moonlight,XXXTENTACION,2018,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
Jocelyn Flores,XXXTENTACION,2017,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
Fuck Love,"XXXTENTACION, Trippie Redd",2017,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
whoa (mind in awe),XXXTENTACION,2018,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
I Don't Wanna Do This Anymore,XXXTENTACION,2017,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
YuNg BrAtZ,XXXTENTACION,2017,https://open.spotify.com/track/2ooF4088y5L72c4YTEJQoB
Revenge,XXXTENTACION,2017,https://open.spotify.com/track/5SFTZsHW3HdCp9f1zbzitS
I'm Upset,Drake,2018,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT
1-800-273-8255,"Logic, Alessia Cara, Khalid",2017,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
Everyday,"Logic, Marshmello",2018,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
Flexicution,Logic,2016,https://open.spotify.com/track/2c8sgbZoEanC3QyFNZxUcA
Happier,"Marshmello, Bastille",2018,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
Call Out My Name,The Weeknd,2018,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA",2018,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",2017,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
Plain Jane,A$AP Ferg,2017,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",2018,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
I Get the Bag (feat. Migos),"Gucci Mane, Migos",2017,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
How Long,Charlie Puth,2018,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
Sorry Not Sorry,Demi Lovato,2017,https://open.spotify.com/track/7gvd8xj4QgPqbQSsn5pV7d
God is a woman,Ariana Grande,2018,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
Plug Walk,Rich The Kid,2018,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
Freaky Friday (feat. Chris Brown),"Lil Dicky, Chris Brown",2018,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
Bodak Yellow,Cardi B,2017,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM
Nonstop,Drake,2018,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
LOVE. FEAT. ZACARI.,"Kendrick Lamar, Zacari",2017,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
Too Good At Goodbyes,Sam Smith,2017,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
Dancing With A Stranger (with Normani),"Sam Smith, Normani",2019,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
Back To You,Selena Gomez,2018,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
SICKO MODE,Travis Scott,2018,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
Ric Flair Drip (with Metro Boomin),"Offset, Metro Boomin",2017,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
I Like Me Better,Lauv,2017,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
Feel It Still,Portugal. The Man,2017,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
FEFE,"6ix9ine, Nicki Minaj, Murda Beatz",2018,https://open.spotify.com/track/2l8nEO0vsTRCRnGqQty6qx
No Limit,"G-Eazy, A$AP Rocky, Cardi B",2017,https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv
Taste (feat. Offset),"Tyga, Offset",2018,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
FRIENDS,"Marshmello, Anne-Marie",2018,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
Yes Indeed,"Lil Baby, Drake",2018,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
Mine,Bazzi,2018,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
no tears left to cry,Ariana Grande,2018,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
Never Be the Same,Camila Cabello,2018,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",2017,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
Lucid Dreams,Juice WRLD,2018,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
Nice For What,Drake,2018,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
The Middle,"Zedd, Maren Morris, Grey",2018,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
I Like It,"Cardi B, Bad Bunny, J Balvin",2018,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
Havana (feat. Young Thug),"Camila Cabello, Young Thug",2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
Perfect,Ed Sheeran,2017,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
I Don't Care (with Justin Bieber),"Ed Sheeran & Justin Bieber, Justin Bieber",2019,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
Happier,Ed Sheeran,2017,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
Photograph,Ed Sheeran,2014,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",2019,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
Cross Me (feat. Chance the Rapper & PnB Rock),"Ed Sheeran, Chance the Rapper, PnB Rock",2019,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
Galway Girl,Ed Sheeran,2017,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
Castle on the Hill,Ed Sheeran,2017,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
Lego House,Ed Sheeran,2011,https://open.spotify.com/track/3cBHUfts3KKLqXTo8U91pz
Bloodstream,Ed Sheeran,2015,https://open.spotify.com/track/2mHWjchw9pqHBvHh7iKoco
I See Fire,Ed Sheeran,2015,https://open.spotify.com/track/2q5rFdBjUn0e9EL6mHb4Jy
Mammoth,"MOGUAI, Dimitri Vegas & Like Mike",2013,https://open.spotify.com/track/5Mwjq2kUkIH57iJl7bXtlw
Faded,Alan Walker,2015,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
Are You With Me - Radio Edit,Lost Frequencies,2016,https://open.spotify.com/track/24iNer6lkG8seq7vm2zDVl
Firestone,"Kygo, Conrad Sewell",2016,https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE
It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",2017,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
Stole the Show,"Kygo, Parson James",2016,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7
Stay (feat. Maty Noyes),"Kygo, Maty Noyes",2016,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
Fragile,"Kygo, Labrinth",2016,https://open.spotify.com/track/6PyxrogMU9imKqVtKx6840
Carry Me (feat. Julia Michaels),"Kygo, Julia Michaels",2016,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS
Raging (feat. Kodaline),"Kygo, Kodaline",2016,https://open.spotify.com/track/2Vhd5uZB4brKHmM0MNxkZo
Raise Your Weapon,"deadmau5, Greta Svabo Bech",2010,https://open.spotify.com/track/0F539Pcn7LDa2MbBhDe3Tw
Greyhound,Swedish House Mafia,2012,https://open.spotify.com/track/0VffaI2jwQknRrxpECYHsF
Body,"Loud Luxury, Brando",2018,https://open.spotify.com/track/1Cae1YAN5Tf4CPfnWz3nmj
"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",2019,https://open.spotify.com/track/4xigPf2sigSPmuFH3qCelB
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",2018,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
Electricity,"Silk City, Dua Lipa, Mark Ronson, Diplo",2018,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
Promises (with Sam Smith),"Calvin Harris, Sam Smith, Jessie Reyez",2018,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
2002,Anne-Marie,2018,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
I'm a Mess,Bebe Rexha,2018,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
Soaked,BENEE,2019,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
Robbery,Juice WRLD,2019,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",2017,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
Jolene,Dolly Parton,1974,https://open.spotify.com/track/2SpEHTbUuebeLkgs9QB7Ue
Alone,Alan Walker,2016,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
Something Just Like This,"The Chainsmokers, Coldplay",2017,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",2017,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
Te Boté - Remix,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",2018,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
Señorita,"Shawn Mendes, Camila Cabello",2019,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
a thousand years,Christina Perri,2011,https://open.spotify.com/track/6z5Yh7kOKeLjqIsNdokIpU
7 rings,Ariana Grande,2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",2016,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
Heathens,Twenty One Pilots,2016,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Stressed Out,Twenty One Pilots,2015,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
Look What You Made Me Do,Taylor Swift,2017,https://open.spotify.com/track/1JbR9RDP3ogVNEWFgNXAjh
Bum Bum Tam Tam,"MC Fioti, Future, J Balvin, Stefflon Don, Juan Magán",2017,https://open.spotify.com/track/6k2900NjJeVqZM55G3Danu
"thank u, next",Ariana Grande,2019,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
The Less I Know The Better,Tame Impala,2015,https://open.spotify.com/track/4g3Ax56IslQkI6XVfYKVc5
