title,artist,year,spotify_url
"Turn Around (5,4,3,2,1)",Flo Rida,2010,https://open.spotify.com/track/6Uj8ru7TNLDIelbuQ8eBd6
Happier Than Ever - Edit,Billie Eilish,2021,https://open.spotify.com/track/32BeYxKPrig1LefHsC0Xuo
Young Dumb & Broke,Khalid,2017,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
Little Lion Man,Mumford & Sons,2009,https://open.spotify.com/track/2BBkIgdXLv5vyp1DR0wpQl
Lonely,Akon,2007,https://open.spotify.com/track/4mNGNMcsoMS6F9SGycmHWM
Love Sosa,Chief Keef,2012,https://open.spotify.com/track/4IowQDUOzUvNtp72HMDcKO
Sarah,Eskimo Joe,2006,https://open.spotify.com/track/53haw5BnbMjfQ7zLXK8OSN
Bassline Junkie,Dizzee Rascal,2013,https://open.spotify.com/track/7LEiExkIYCnHWhc1vbswS4
Bang Bang,"Jessie J, Ariana Grande, Nicki Minaj",2014,https://open.spotify.com/track/3SaIsrEzrQGDcG1jCeaK8q
Smile,Uncle Kracker,2009,https://open.spotify.com/track/4ZC8hXXqu2hPcDLw9QTdtQ
Dirty Sexy Money (feat. Charli XCX & French Montana),"David Guetta, AFROJACK, Charli xcx, French Montana",2017,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH
Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga",2019,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
Teenagers,My Chemical Romance,2006,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0
"break up with your girlfriend, i'm bored",Ariana Grande,2019,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
Dancing Queen,ABBA,1976,https://open.spotify.com/track/4NtUY5IGzHCaqfZemmAu56
Only Love Can Hurt Like This,Paloma Faith,2014,https://open.spotify.com/track/62ke5zFUJN6RvtXZgVH0F8
Womp Womp,"Valee, Jeremih",2018,https://open.spotify.com/track/1G5ho820Xi2Qu3HsBZ26ft
Don't Cha,"The Pussycat Dolls, Busta Rhymes",2005,https://open.spotify.com/track/24kGngQeXHt0uhffKpq0zj
Featherhead,BOCCE,2022,https://open.spotify.com/track/7vnW34tIpz6M9taqHrRZL8
Starboy,"The Weeknd, Daft Punk",2016,https://open.spotify.com/track/2IY7eOUDjw2ArKYxKa2jXc
Friday on My Mind,The Easybeats,1965,https://open.spotify.com/track/2rKjTiwhbkdM2focSdHc7p
Out of Touch,Daryl Hall & John Oates,2009,https://open.spotify.com/track/7zLGHdfJ3JRPxvc96mEPEi
Whine Up (feat. Elephant Man) - English Version,"Kat Deluna, Elephant Man",2007,https://open.spotify.com/track/6Avndj1UPQLwR2qqzDwZBc
Rap God,Eminem,2013,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt
Fuck Love,"XXXTENTACION, Trippie Redd",2017,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
I Wouldn't Mind,He Is We,2017,https://open.spotify.com/track/1XcFa5d1qoWdCIICnXlggj
Katchi - Ofenbach vs. Nick Waterhouse,"Ofenbach, Nick Waterhouse",2017,https://open.spotify.com/track/2NF8A7C6tICScdRaZ0BrEe
Jessie's Girl,Rick Springfield,2019,https://open.spotify.com/track/2ain17KvXFU90Qgfa4ZEId
Into the Night (feat. Chad Kroeger),"Santana, Chad Kroeger",2007,https://open.spotify.com/track/5Hv1QAbRWrUSUHaT0CmnMS
Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",2022,https://open.spotify.com/track/2dHHgzDwk4BJdRwy9uXhTO
Know Your Worth,"Khalid, Disclosure",2020,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
Take A Long Line,The Angels,1978,https://open.spotify.com/track/60IvSzVv5LWJBPrpaX6LmG
Stay,"Rihanna, Mikky Ekko",2012,https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe
Really Don't Care,"Demi Lovato, Cher Lloyd",2013,https://open.spotify.com/track/5vTPxzm4h2bY9rYyVrGEU5
Let Me Blow Ya Mind,"Eve, Gwen Stefani",2001,https://open.spotify.com/track/3RmKpob8xzv1pzHEQrMJah
Pink Panther Theme,Henry Mancini,2006,https://open.spotify.com/track/1QPRmX2e3EZWskuOe5QqxM
"All of Me (feat. Logic, ROZES)","Big Gigantic, Logic, ROZES",2017,https://open.spotify.com/track/2HiH7eMk9aokfnIEFzWiMq
Without Me,Halsey,2020,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
Lose Control,Teddy Swims,2023,https://open.spotify.com/track/17phhZDn6oGtzMe56NuWvj
Come and Get Your Love,Redbone,2003,https://open.spotify.com/track/5519RhpzObr9Mn3iqoeodJ
Marea (we’ve lost dancing),"Fred again.., The Blessed Madonna",2021,https://open.spotify.com/track/2uPkkx2eFwN1uUy3kdpysy
Bodies,Robbie Williams,2009,https://open.spotify.com/track/75SMxaQ5gYrM8hoGQbwcNi
Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",2017,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
Sail,AWOLNATION,2011,https://open.spotify.com/track/5xhQChGGhKLWqBqX4XhtYE
We Are Golden,MIKA,2010,https://open.spotify.com/track/1EPmd2h5wk26v0ej5Ncom6
Broken Wings,Mr. Mister,1985,https://open.spotify.com/track/63nVsCAdxu9OdeRhe58wiE
Start Me Up,The Rolling Stones,1981,https://open.spotify.com/track/6ml6iL8HUdQKgtMaehAZc8
She Said,Plan B,2010,https://open.spotify.com/track/5kVU4z9zL3M7w7EVhBBbEF
Walk This Way (feat. Aerosmith),"Run–D.M.C., Aerosmith",1986,https://open.spotify.com/track/6qUEOWqOzu1rLPUPQ1ECpx
Señorita,"Shawn Mendes, Camila Cabello",2019,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
What You've Done to Me,Samantha Jade,2012,https://open.spotify.com/track/0xpEgKosAcAsNHbqOq5bo7
Blinding Lights,The Weeknd,2020,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
If I Could Turn Back Time,Cher,1989,https://open.spotify.com/track/6mYrhCAGWzTdF8QnKuchXM
Don't,Ed Sheeran,2014,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi
Gangsta Gangsta,"Dr. Fresch, Baby Eazy E",2016,https://open.spotify.com/track/5w6rgrtYFhC6NkUknX1exC
Escapism.,"RAYE, 070 Shake",2023,https://open.spotify.com/track/5mHdCZtVyb4DcJw8799hZp
Red Solo Cup,Toby Keith,2011,https://open.spotify.com/track/5e6dtIvAF0ossZc9pYz86c
Wake Me Up,Avicii,2013,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
Never Be Like You,"Flume, kai",2016,https://open.spotify.com/track/15O20RQyWJgKrkHID9ynT9
Bills,LunchMoney Lewis,2015,https://open.spotify.com/track/7rlCeTnjn0plPZkVAcctPZ
Written in the Stars (feat. Eric Turner),"Tinie Tempah, Eric Turner",2010,https://open.spotify.com/track/5m5TRf7ggoguXtcXQGprN4
HeadBand (feat. 2 Chainz),"B.o.B, 2 Chainz",2013,https://open.spotify.com/track/2LvRR121MWFmmEGkuV2vQP
If Looks Could Kill,Timomatic,2012,https://open.spotify.com/track/6vgljKboue4quS4io2n9bM
Love And Memories,O.A.R.,2005,https://open.spotify.com/track/7n9GxM3guijiK2isLfUgJt
Paradise By the Dashboard Light,Meat Loaf,1977,https://open.spotify.com/track/2g7gviEeJr6pyxO7G35EWQ
U Are My High,DJ Snake,2021,https://open.spotify.com/track/3S7A85bAWOd6ltk6r2ANOI
My Prerogative,Bobby Brown,1988,https://open.spotify.com/track/0FjMLXne5a6RXzlZyl6ftr
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2013,https://open.spotify.com/track/2E43WFS4rRc09za2r2GmZl
Sultans Of Swing,Dire Straits,1978,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj
Space Cadet (feat. Gunna),"Metro Boomin, Gunna",2018,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
All Alone,Blind Witness,2010,https://open.spotify.com/track/5p3tWk2JgqhqF7Dfgpl46x
Blow Ya Mind - Club Caviar Extended Remix,"Lock 'N Load, Club Caviar",1999,https://open.spotify.com/track/0Ax8qv3vtUy0nyaw0i4Kf6
Alone,Alan Walker,2016,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
Simple Man,Lynyrd Skynyrd,1973,https://open.spotify.com/track/6F6DxQ3XjToEHX1e2KKSbg
LUV,Tory Lanez,2016,https://open.spotify.com/track/16Ah4QqH4mgYVXqfC4mdSd
Life Is Good (feat. Drake),"Future, Drake",2020,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
Annie,BOCCE,2022,https://open.spotify.com/track/5r9LC4SgahPi7Uhnutr1CB
You Found Me,The Fray,2009,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi
This Is War,Thirty Seconds To Mars,2009,https://open.spotify.com/track/2D52zjCyqEIQa221lhw6uk
When It's Over - Remastered,Sugar Ray,2005,https://open.spotify.com/track/3eWxADd1CLwJVhyPzrCpl8
Sandstorm,Darude,2001,https://open.spotify.com/track/6Sy9BUbgFse0n0LPA5lwy5
Boss Ass Bitch,Ptaf,2013,https://open.spotify.com/track/2FfSmCkOikuxMaD1ubPOoI
Give It Up,KC & The Sunshine Band,1990,https://open.spotify.com/track/7sm3orGGwNFqmWFSPRl8eT
Champagne Supernova,Oasis,1995,https://open.spotify.com/track/2UjLzxf4oYjHOVOBoVojlL
Hung Up,Madonna,2005,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH
You're the Voice,John Farnham,2008,https://open.spotify.com/track/5NwkWwfRJaT55hEPtCmJHx
Blue Sky Mine - 2011 Remaster,Midnight Oil,1990,https://open.spotify.com/track/6z9ehfxE973fOlKJKNJL2x
Till I'm Gone (feat. Wiz Khalifa),"Tinie Tempah, Wiz Khalifa",2010,https://open.spotify.com/track/08COXcaETx8JB5nsVK2QSu
Lips Of An Angel,Hinder,2005,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW
Anti-Hero,Taylor Swift,2022,https://open.spotify.com/track/0V3wPSX9ygBnCm8psDIegu
"Take Me Home, Country Roads",John Denver,2007,https://open.spotify.com/track/5LV3AJZ7KOKCpoou8kny79
Sailing,Christopher Cross,1979,https://open.spotify.com/track/6Hu6dzwlvoyg3zBUC8k4BK
Problem,"Ariana Grande, Iggy Azalea",2014,https://open.spotify.com/track/6xCNYRfzZtoQRo1xruPmNq
Club Foot,Kasabian,2004,https://open.spotify.com/track/09upEACyRhfvWbrTlExjWG
No One Knows,Queens of the Stone Age,2002,https://open.spotify.com/track/6y20BV5L33R8YXM0YuI38N
Alive,Natalie Bassingthwaighte,2009,https://open.spotify.com/track/2X9HHYtslWjm1rnh1Vy91g
Not Afraid,Eminem,2010,https://open.spotify.com/track/4hEl2wrneFEJbJ6SDYWd2f
Powerglide (feat. Juicy J) - From SR3MM,"Rae Sremmurd, Swae Lee, Slim Jxmmi, Juicy J",2018,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
Purple Pills,D12,2001,https://open.spotify.com/track/5IweeQZdY5XEzStLzUJG5t
MMMBop,Hanson,1997,https://open.spotify.com/track/7eRAk2pnZDWhAiMmUdAOlb
U + Ur Hand,P!nk,2010,https://open.spotify.com/track/7hH0SbMx1MeAh2C09v48FW
All Right Now,Free,2008,https://open.spotify.com/track/7IhkWF9zpiYKlU7CxHxYT9
Superheroes,The Script,2014,https://open.spotify.com/track/37sINbJZcFdHFAsVNsPq1i
Maria Maria (feat. The Product G&B),"Santana, The Product G&B",1999,https://open.spotify.com/track/3XKIUb7HzIF1Vu9usunMzc
Wherever You Will Go,The Calling,2011,https://open.spotify.com/track/37qI0mchgzUSeUhPiwUWPY
Photograph,Nickelback,2005,https://open.spotify.com/track/3hb2ScEVkGchcAQqrPLP0R
Blame It on Me,George Ezra,2014,https://open.spotify.com/track/2Zgnaip1c876zmBhz9HifI
Freaks - Radio Edit,"Timmy Trumpet, Savage",2014,https://open.spotify.com/track/09Eux3R53FOXzk9mvjgw6P
LAX - Xplicit Album Version,Xzibit,2004,https://open.spotify.com/track/08EMGunAhP8KvUV3fhuqVV
Daylight,Maroon 5,2012,https://open.spotify.com/track/1NNAI51EuoRWw1ydX1zV7S
OOOUUU,Young M.A,2016,https://open.spotify.com/track/0D21XvHcVsIvJM6FcGY2BT
Linger,The Cranberries,1993,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK
Swalla (feat. Nicki Minaj & Ty Dolla $ign),"Jason Derulo, Nicki Minaj, Ty Dolla $ign",2017,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
Push Up,Freestylers,2004,https://open.spotify.com/track/2PJq8Fr5i2S0OkcmFsTC1P
O Fortuna from Carmina Burana - Vocal,"Carl Orff, John Williams, Boston Pops Orchestra",1973,https://open.spotify.com/track/0DHIkKybRhYScZkGQU8XTL
Always,Erasure,1994,https://open.spotify.com/track/7IlaqiMcmDgjDl2GpM5RqY
Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",2013,https://open.spotify.com/track/5l3CML2OnzfNs5RfVgbcLt
One More Night,Maroon 5,2012,https://open.spotify.com/track/45kbpUIFmkS9Xla7hMXpzn
Red Lights,Tiësto,2014,https://open.spotify.com/track/015IsLQFXbEm0f541N2qoX
Jet Lag (feat. Natasha Bedingfield),"Simple Plan, Natasha Bedingfield",2011,https://open.spotify.com/track/5vamMB1r3rtCtGVe5LB9VM
Let It Go,James Bay,2015,https://open.spotify.com/track/3nnG7AM9QopHVPEuLX3Khk
i like the way you kiss me,Artemas,2024,https://open.spotify.com/track/2GxrNKugF82CnoRFbQfzPf
Only Girl (In The World),Rihanna,2010,https://open.spotify.com/track/6jAsmDJI8iPhGWtS27kZ67
Joker And The Thief,Wolfmother,2006,https://open.spotify.com/track/7ISL3LO8AWP3fKIXunvqTa
Awkward - EP Version,San Cisco,2012,https://open.spotify.com/track/7eHQkyYJnjehynpmZF3uXI
4ever,The Veronicas,2005,https://open.spotify.com/track/4ECvB9frSDegHfKNRh9dwT
Halo,Beyoncé,2008,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
Single Ladies (Put a Ring on It),Beyoncé,2008,https://open.spotify.com/track/5R9a4t5t5O0IsznsrKPVro
Word Up,Cameo,1986,https://open.spotify.com/track/7LoGfKBAaOl0nxhodJ1240
The Time Warp,"Richard O'Brien, Patricia Quinn, Nell Campbell",2015,https://open.spotify.com/track/5Y8sslyf4YIBYxYUYmY52K
Love Story - US Album Version,Taylor Swift,2008,https://open.spotify.com/track/4ikR3lDFcZ0hNKyVONfi4N
Get Out My Head,Shane Codd,2020,https://open.spotify.com/track/055Mme9ReKK99jRFA5UJ55
99 Problems,JAY-Z,2003,https://open.spotify.com/track/1l6DvDFssUqMnsFJNFnrRJ
I Write Sins Not Tragedies,Panic! At The Disco,2005,https://open.spotify.com/track/4bPQs0PHn4xbipzdPfn6du
Run the World (Girls),Beyoncé,2011,https://open.spotify.com/track/1uXbwHHfgsXcUKfSZw5ZJ0
I Got Bitches,A2M,2014,https://open.spotify.com/track/6gPqBegU4aDWoSYXeCyURA
Sure Thing,Miguel,2010,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV
Don't Lie,Black Eyed Peas,2005,https://open.spotify.com/track/6tp27J7xy18DQiQXut3GsF
Holla,Baha Men,2004,https://open.spotify.com/track/24J2QqnYQq3A5vBizsw9SM
Break My Heart,Dua Lipa,2020,https://open.spotify.com/track/1raaNykBg1bDnWENUiglUA
Kings And Queens,Thirty Seconds To Mars,2009,https://open.spotify.com/track/4sjLcE0GQ6urc4iUXsUPe9
Diamond in the rough,Arik Ancelin,2021,https://open.spotify.com/track/54AtiA08i3sDfJYsBYZHPw
Man's Not Hot,Big Shaq,2017,https://open.spotify.com/track/2nUJvBO87SkxCViQsLc9Zr
I Said Hi,Amy Shark,2018,https://open.spotify.com/track/2MuOQdl7uyEteKYCQtG4XE
Shut Up & Kiss Me,Reece Mastin,2012,https://open.spotify.com/track/3rpReNtrRZudNhHrYEjOyZ
Suga Suga,"Baby Bash, Frankie J",2003,https://open.spotify.com/track/00LfFm08VWeZwB0Zlm24AT
Mr. Saxobeat - Radio Edit,Alexandra Stan,2011,https://open.spotify.com/track/7jaSSARL6ZLVuD4NePLHlo
Ignition - Remix,R. Kelly,2014,https://open.spotify.com/track/3zSCNTXI7Ed0PiidZVmzIe
If I Lose Myself,OneRepublic,2014,https://open.spotify.com/track/0ett0qCHbl0vdSRFhRSkMc
One Way or Another (Teenage Kicks),One Direction,2013,https://open.spotify.com/track/3jZomvOBa5qfTo5HkqI1p5
"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,1997,https://open.spotify.com/track/33LC84JgLvK2KuW43MfaNq
Work - Freemasons Radio Edit,Kelly Rowland,2007,https://open.spotify.com/track/4h9TZLHS7AZ30pt5c1o5Em
Don't Worry (with Ray Dalton) - Radio Edit,"Madcon, Ray Dalton",2015,https://open.spotify.com/track/63CSozvYUEudPp12679UVF
Lip Gloss,Lil Mama,2007,https://open.spotify.com/track/1Y4ZdPOOgCUhBcKZOrUFiS
Push The Button,Sugababes,2005,https://open.spotify.com/track/1XEHH99mnifjhtzxKrHs2v
IDGAF,Dua Lipa,2017,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",2022,https://open.spotify.com/track/7fYRg3CEbk6rNCuzNzMT06
Airplanes (feat. Hayley Williams of Paramore),"B.o.B, Hayley Williams",2010,https://open.spotify.com/track/6lV2MSQmRIkycDScNtrBXO
I See Fire,Ed Sheeran,2015,https://open.spotify.com/track/2q5rFdBjUn0e9EL6mHb4Jy
Yummy,Justin Bieber,2020,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
Boogie Wonderland (with The Emotions),"Earth, Wind & Fire, The Emotions",1979,https://open.spotify.com/track/6ztstiyZL6FXzh4aG46ZPD
Left and Right (Feat. Jung Kook of BTS),"Charlie Puth, Jung Kook, BTS",2022,https://open.spotify.com/track/0mBP9X2gPCuapvpZ7TGDk3
Light It Up (feat. Nyla & Fuse ODG) - Remix,"Major Lazer, Nyla, Fuse ODG",2015,https://open.spotify.com/track/7lF2jb4fv5KL4ODcqU3gwc
I Know You Want Me (Calle Ocho),Pitbull,2009,https://open.spotify.com/track/6a8GbQIlV8HBUW3c6Uk9PH
Hungry Like the Wolf - 2009 Remaster,Duran Duran,1982,https://open.spotify.com/track/39lSeqnyjZJejRuaREfyLL
The Pretender,Foo Fighters,2007,https://open.spotify.com/track/7x8dCjCr0x6x2lXKujYD34
Last Christmas,Wham!,1984,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
Move Your Feet,Junior Senior,2002,https://open.spotify.com/track/7cGfrVoC7G03XeXn7yflx5
Conga,Miami Sound Machine,1992,https://open.spotify.com/track/53pZ8y3yMYUNpclGwIufu0
Connected,Pete Murray,2017,https://open.spotify.com/track/5TvaYL6c6roHwq5N0P5rj5
Man Alive,Diesel,1992,https://open.spotify.com/track/2LgnACAg5zFi2Uuq3vBn3U
Solo (feat. Demi Lovato),"Clean Bandit, Demi Lovato",2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
"Ob-La-Di, Ob-La-Da - Remastered",The Beatles,1968,https://open.spotify.com/track/3fuEJBCK3kWnJHFTODR4cb
"Sex, Drugs, Etc.",Beach Weather,2016,https://open.spotify.com/track/7DbdUf8aHSYoliSjO6LZv6
Smells Like Teen Spirit,Nirvana,1991,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
"Accidentally In Love - From ""Shrek 2"" Soundtrack",Counting Crows,2003,https://open.spotify.com/track/3OltYYcLZUhvho5QoRbUNr
I Got You,Shihad,2020,https://open.spotify.com/track/1vpXogmIQSjEa4zDIBjTto
Never Ending Story,Limahl,2009,https://open.spotify.com/track/1F43XlPBiwAUUIhrUGzylO
Bangarang (feat. Sirah),"Skrillex, Sirah",2011,https://open.spotify.com/track/6VRhkROS2SZHGlp0pxndbJ
"Welcome Home, Son",Radical Face,2007,https://open.spotify.com/track/6HTVZeVQ9J6Uiq6tHESxU9
Shout,The Potbelleez,2016,https://open.spotify.com/track/3V0qFZodGjTXvBUdIImdqU
The Final Countdown,Europe,1986,https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK
Big Banana,"Havana Brown, R3HAB, Prophet",2013,https://open.spotify.com/track/1KUOcdMMEdVTp7jZh790uG
Still D.R.E.,"Dr. Dre, Snoop Dogg",1999,https://open.spotify.com/track/503OTo2dSqe7qk76rgsbep
Blueberry Faygo,Lil Mosey,2020,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
Sold,Pete Murray,2017,https://open.spotify.com/track/0qs847bNgf4AOMgITw05dx
Like This (feat. Iyaz),"Jessica Mauboy, Iyaz",2010,https://open.spotify.com/track/2E1mA6mufu9Wi8fjolSQTO
Wings,Delta Goodrem,2016,https://open.spotify.com/track/6coctNpy8rPSkv59sndEo5
All Time Low,Jon Bellion,2016,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
Tongue Tied,GROUPLOVE,2011,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
Don't You (Forget About Me) - Remastered,Simple Minds,2013,https://open.spotify.com/track/0A4PZuepTcIQVvA5m7R0M1
Hard in Da Paint,Waka Flocka Flame,2010,https://open.spotify.com/track/3XQY8kDjI8LARMIC9xkxQk
I Touch Myself,Divinyls,1991,https://open.spotify.com/track/6oNvmplQGUkmAh441Teows
The Dead Heart - 2007 Remastered,Midnight Oil,1987,https://open.spotify.com/track/7nfGP5B3Pc508kEb6zL6r9
The Boys Are Back In Town,Thin Lizzy,1976,https://open.spotify.com/track/2iAq1y8jEVOQM6OA8L0XtO
Don't Go Breaking My Heart,Backstreet Boys,2018,https://open.spotify.com/track/79Mjfhh393dZdAsTvUFDR6
Plush,Stone Temple Pilots,1992,https://open.spotify.com/track/3jJZVeExYzVYiV6Y9Fl3DX
Drunk in Love (feat. JAY-Z),"Beyoncé, JAY-Z",2014,https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S
Give It To Me,"Timbaland, Justin Timberlake, Nelly Furtado",2007,https://open.spotify.com/track/2KjpWqvSKoQh0XIAywplWn
Follow Me,Uncle Kracker,2000,https://open.spotify.com/track/4KoecuyOpZaNFZ0UqVsllc
Unwritten,Natasha Bedingfield,2004,https://open.spotify.com/track/1D1nixOVWOxvNfWi0UD7VX
Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],Getter Jaani,2018,https://open.spotify.com/track/37s8uwIjw72XfMseKJXNOO
Maneater,Daryl Hall & John Oates,1982,https://open.spotify.com/track/4aKIs5t9TqP59btlCGPrgw
La La La,"Naughty Boy, Sam Smith",2015,https://open.spotify.com/track/6cdS2Q3WZs8w1OWqnBNO5w
Moonlight,XXXTENTACION,2018,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
Don't Dream It's Over,Crowded House,2010,https://open.spotify.com/track/1fiDe8sb2DMEU4JGPOIEB1
Tell Me Why - Radio Edit,"Supermode, Axwell, Steve Angello",2006,https://open.spotify.com/track/4yhGkvdYU5bi4950r80FRo
Love Will Tear Us Apart,Joy Division,2008,https://open.spotify.com/track/2JO3HwMRPeya8bXbtbyPcf
No Limit,2 Unlimited,2014,https://open.spotify.com/track/1hGvGM76KOX6tpAyaHB0au
North Memphis,Pharmacist,2019,https://open.spotify.com/track/3UoRLUFPhTSYqhbqSdlf1U
Umbrella,"Rihanna, JAY-Z",2008,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux
7 rings,Ariana Grande,2019,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
The Boys Light Up - Remastered 2013,Australian Crawl,2014,https://open.spotify.com/track/3LN1ZDrnXcr0BMeJaAotgP
The Scientist,Coldplay,2002,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
Blue (Da Ba Dee) - DJ Ponte Ice Pop Radio,Eiffel 65,1998,https://open.spotify.com/track/08VeSelC8QYD1MIsK9gAmY
More - RedOne Jimmy Joker Remix,USHER,2011,https://open.spotify.com/track/62H7f6oh57bUSSEKjGqJ75
Secrets,P!nk,2017,https://open.spotify.com/track/4qCgKKXa3CF6CzEDLW6vTt
Rude,MAGIC!,2014,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp
Don't Bring Me Down,Electric Light Orchestra,1979,https://open.spotify.com/track/72ahyckBJfTigJCFCviVN7
Beneath Your Beautiful (feat. Emeli Sandé),"Labrinth, Emeli Sandé",2012,https://open.spotify.com/track/2EcsgXlxz99UMDSPg5T8RF
Pound The Alarm,Nicki Minaj,2012,https://open.spotify.com/track/0jaFadjn9PwHr8ZcqhZmAH
Riverside (Let's Go!) [feat. Wizard Sleeve] - Dirty Edit,"Sidney Samson, Wizard Sleeve",2009,https://open.spotify.com/track/0xdIZwUmp1qFRghTlXmOyM
Misirlou,Dick Dale,2013,https://open.spotify.com/track/7fC9Hp9RFSDNpgRnSY2Ahj
Body Like A Back Road,Sam Hunt,2020,https://open.spotify.com/track/7FpBQ067pHB67deawpbbcY
Promiscuous,"Nelly Furtado, Timbaland",2010,https://open.spotify.com/track/7cUhxtLxcNZXV6Qdpi8PTO
Girlfriend,Avril Lavigne,2007,https://open.spotify.com/track/45hOioMDJktr86iKDHC8gr
Kids,"Robbie Williams, Kylie Minogue",2000,https://open.spotify.com/track/21pvCJBSp34fC17YHOtw05
Brokenhearted,Karmin,2012,https://open.spotify.com/track/4urcG6Nfubqsuqy3juMjBi
Kids,MGMT,2007,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU
Circles,Post Malone,2019,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
Are You With Me - Radio Edit,Lost Frequencies,2016,https://open.spotify.com/track/24iNer6lkG8seq7vm2zDVl
rockstar,"Post Malone, 21 Savage",2017,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R
Come As You Are,Nirvana,1991,https://open.spotify.com/track/2RsAajgo0g7bMCHxwH3Sk0
U Guessed It,OG Maco,2014,https://open.spotify.com/track/4UUFTQKwwId0n1P9t4ZQhx
Heads Will Roll - A-Trak Remix,"Yeah Yeah Yeahs, A-Trak",2021,https://open.spotify.com/track/4h3dtHlt4bld5BdlEWuwhf
Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",2011,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W
Got 2 Luv U (feat. Alexis Jordan),"Sean Paul, Alexis Jordan",2012,https://open.spotify.com/track/62pSYErgGri97X9aIyBzHm
Don't Stop Me Now - Remastered 2011,Queen,1978,https://open.spotify.com/track/7hQJA50XrCWABAu5v6QZ4i
First Class,Jack Harlow,2022,https://open.spotify.com/track/1rDQ4oMwGJI7B4tovsBOxc
Stylo (feat. Mos Def and Bobby Womack),"Gorillaz, Bobby Womack, Mos Def",2010,https://open.spotify.com/track/6LUfuyLgvgqrykiTE6sJHY
Closing Time,Semisonic,2003,https://open.spotify.com/track/1A5V1sxyCLpKJezp75tUXn
Good Life,"Kanye West, T-Pain",2007,https://open.spotify.com/track/14blxrgE0VWAgv5aF2wWmx
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",2020,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
Capsize,"FRENSHIP, Emily Warren",2016,https://open.spotify.com/track/3GBlLqIYgB8zWaeWDNJzdh
